table_name	business_module	ordinal	column_name	mysql_type	base_type	nullable	default	auto_increment	primary_key	index	unique_index	foreign_key_target	source_description	usage_note	source_file	source_line
llx_accounting_bookkeeping_tmp	会计/总账	6	doc_ref	varchar(300)	varchar	NO		N	N				| facture_client/reglement_client/... reference number	字段 doc_ref；源码注释：| facture_client/reglement_client/... reference number	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	28
llx_accounting_bookkeeping_tmp	会计/总账	7	fk_doc	integer	integer	NO		N	N				| facture_client/reglement_client/... rowid	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：| facture_client/reglement_client/... rowid	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	29
llx_accounting_bookkeeping_tmp	会计/总账	8	fk_docdet	integer	integer	NO		N	N	idx_accounting_bookkeeping_tmp_fk_docdet			| facture_client/reglement_client/... line rowid	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：| facture_client/reglement_client/... line rowid	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	30
llx_accounting_bookkeeping_tmp	会计/总账	9	thirdparty_code	varchar(32)	varchar	YES		N	N				Third party code (customer or supplier) when record is saved (may help debug)	代码/参考号字段；源码注释：Third party code (customer or supplier) when record is saved (may help debug)	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	31
llx_accounting_bookkeeping_tmp	会计/总账	10	subledger_account	varchar(32)	varchar	YES		N	N				FEC:CompAuxNum | account number of subledger account	字段 subledger_account；源码注释：FEC:CompAuxNum | account number of subledger account	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	32
llx_accounting_bookkeeping_tmp	会计/总账	11	subledger_label	varchar(255)	varchar	YES		N	N				FEC:CompAuxLib | label of subledger account	名称/标题字段；源码注释：FEC:CompAuxLib | label of subledger account	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	33
llx_accounting_bookkeeping_tmp	会计/总账	12	numero_compte	varchar(32)	varchar	YES		N	N	idx_accounting_bookkeeping_tmp_numero_compte			FEC:CompteNum | account number	字段 numero_compte；源码注释：FEC:CompteNum | account number	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	34
llx_accounting_bookkeeping_tmp	会计/总账	13	label_compte	varchar(255)	varchar	NO		N	N				FEC:CompteLib | label of account	名称/标题字段；源码注释：FEC:CompteLib | label of account	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	35
llx_accounting_bookkeeping_tmp	会计/总账	14	label_operation	varchar(255)	varchar	YES		N	N				FEC:EcritureLib | label of the operation	比例/百分比字段；源码注释：FEC:EcritureLib | label of the operation	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	36
llx_accounting_bookkeeping_tmp	会计/总账	15	debit	double(24,8)	double	NO		N	N				FEC:Debit	字段 debit；源码注释：FEC:Debit	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	37
llx_accounting_bookkeeping_tmp	会计/总账	16	credit	double(24,8)	double	NO		N	N				FEC:Credit	字段 credit；源码注释：FEC:Credit	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	38
llx_accounting_bookkeeping_tmp	会计/总账	17	montant	double(24,8)	double	NO		N	N				FEC:Montant (Not necessary)	字段 montant；源码注释：FEC:Montant (Not necessary)	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	39
llx_accounting_bookkeeping_tmp	会计/总账	18	sens	varchar(1)	varchar	YES	NULL	N	N				FEC:Sens (Not necessary)	字段 sens；源码注释：FEC:Sens (Not necessary)	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	40
llx_accounting_bookkeeping_tmp	会计/总账	19	multicurrency_amount	double(24,8)	double	YES		N	N				FEC:Montantdevise	金额、价格或税费字段；源码注释：FEC:Montantdevise	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	41
llx_accounting_bookkeeping_tmp	会计/总账	20	multicurrency_code	varchar(255)	varchar	YES		N	N				FEC:Idevise	代码/参考号字段；源码注释：FEC:Idevise	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	42
llx_accounting_bookkeeping_tmp	会计/总账	21	matching_general	tinyint	tinyint	NO	0	N	N				| if value = 1, matching is on a general account	字段 matching_general；源码注释：| if value = 1, matching is on a general account	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	43
llx_accounting_bookkeeping_tmp	会计/总账	22	lettering_code	varchar(255)	varchar	YES		N	N				FEC:EcritureLet	代码/参考号字段；源码注释：FEC:EcritureLet	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	44
llx_accounting_bookkeeping_tmp	会计/总账	23	date_lettering	datetime	datetime	YES		N	N				FEC:DateLet	日期/时间字段；源码注释：FEC:DateLet	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	45
llx_accounting_bookkeeping_tmp	会计/总账	24	date_lim_reglement	datetime	datetime	YES		N	N				FEC_suppl:DateLimitReglmt | Payment deadline	日期/时间字段；源码注释：FEC_suppl:DateLimitReglmt | Payment deadline	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	46
llx_accounting_bookkeeping_tmp	会计/总账	25	fk_user_author	integer	integer	NO		N	N				| user creating	创建人/制单人用户 ID；源码注释：| user creating	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	47
llx_accounting_bookkeeping_tmp	会计/总账	26	fk_user_modif	integer	integer	YES		N	N				| user making last change	最后修改人用户 ID；源码注释：| user making last change	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	48
llx_accounting_bookkeeping_tmp	会计/总账	27	date_creation	datetime	datetime	YES		N	N				FEC:EcritureDate | creation date	日期/时间字段；源码注释：FEC:EcritureDate | creation date	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	49
llx_accounting_bookkeeping_tmp	会计/总账	28	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N				| last modification date	最后修改时间戳；源码注释：| last modification date	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	50
llx_accounting_bookkeeping_tmp	会计/总账	29	fk_user	integer	integer	YES		N	N				The id of user that validate the accounting source document	外部关联 ID（具体目标以外键或业务代码为准）；源码注释：The id of user that validate the accounting source document	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	51
llx_accounting_bookkeeping_tmp	会计/总账	30	code_journal	varchar(32)	varchar	NO		N	N	idx_accounting_bookkeeping_tmp_code_journal			FEC:JournalCode	代码/参考号字段；源码注释：FEC:JournalCode	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	52
llx_accounting_bookkeeping_tmp	会计/总账	31	journal_label	varchar(255)	varchar	YES		N	N				FEC:JournalLib	名称/标题字段；源码注释：FEC:JournalLib	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	53
llx_accounting_bookkeeping_tmp	会计/总账	32	piece_num	integer	integer	NO		N	N				FEC:EcritureNum	字段 piece_num；源码注释：FEC:EcritureNum	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	54
llx_accounting_bookkeeping_tmp	会计/总账	33	date_validated	datetime	datetime	YES		N	N				FEC:ValidDate | if empty: movement not validated / if not empty: movement validated (No deleting / No modification)	日期/时间字段；源码注释：FEC:ValidDate | if empty: movement not validated / if not empty: movement validated (No deleting / No modification)	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	55
llx_accounting_bookkeeping_tmp	会计/总账	34	import_key	varchar(14)	varchar	YES		N	N					导入批次/外部导入键	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	56
llx_accounting_bookkeeping_tmp	会计/总账	35	extraparams	varchar(255)	varchar	YES		N	N				for other parameters with json format	扩展参数/结构化文本；源码注释：for other parameters with json format	htdocs/install/mysql/tables/llx_accounting_bookkeeping_tmp-accounting.sql	57
llx_accounting_category_account	会计/总账	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_accounting_category_account-accounting.sql	22
llx_accounting_category_account	会计/总账	2	fk_accounting_category	integer	integer	YES		N	N	idx_accounting_category_account_fk_accounting_category, uk_accounting_category_account	uk_accounting_category_account			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_category_account-accounting.sql	23
llx_accounting_category_account	会计/总账	3	fk_accounting_account	bigint	bigint	YES		N	N	idx_accounting_category_account_fk_accounting_account, uk_accounting_category_account	uk_accounting_category_account			外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_category_account-accounting.sql	24
llx_accounting_fiscalyear	会计/总账	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	21
llx_accounting_fiscalyear	会计/总账	2	label	varchar(128)	varchar	NO		N	N					名称或标签	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	22
llx_accounting_fiscalyear	会计/总账	3	date_start	date	date	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	23
llx_accounting_fiscalyear	会计/总账	4	date_end	date	date	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	24
llx_accounting_fiscalyear	会计/总账	5	statut	tinyint	tinyint	NO	0	N	N					状态标识	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	25
llx_accounting_fiscalyear	会计/总账	6	entity	integer	integer	NO	1	N	N				multi company id	多实体/多公司隔离标识；源码注释：multi company id	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	26
llx_accounting_fiscalyear	会计/总账	7	datec	datetime	datetime	NO		N	N					创建日期/时间	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	27
llx_accounting_fiscalyear	会计/总账	8	tms	timestamp	timestamp	YES	CURRENT_TIMESTAMP	N	N					最后修改时间戳	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	28
llx_accounting_fiscalyear	会计/总账	9	fk_user_author	integer	integer	YES	NULL	N	N					创建人/制单人用户 ID	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	29
llx_accounting_fiscalyear	会计/总账	10	fk_user_modif	integer	integer	YES	NULL	N	N					最后修改人用户 ID	htdocs/install/mysql/tables/llx_accounting_fiscalyear.sql	30
llx_accounting_groups_account	会计/总账	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_accounting_groups_account.sql	22
llx_accounting_groups_account	会计/总账	2	fk_accounting_account	INTEGER	integer	NO		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_groups_account.sql	23
llx_accounting_groups_account	会计/总账	3	fk_c_accounting_category	INTEGER	integer	NO		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_groups_account.sql	24
llx_accounting_journal	会计/总账	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_accounting_journal.sql	22
llx_accounting_journal	会计/总账	2	entity	integer	integer	NO	1	N	N	uk_accounting_journal_code	uk_accounting_journal_code			多实体/多公司隔离标识	htdocs/install/mysql/tables/llx_accounting_journal.sql	23
llx_accounting_journal	会计/总账	3	code	varchar(32)	varchar	NO		N	N	uk_accounting_journal_code	uk_accounting_journal_code			业务代码	htdocs/install/mysql/tables/llx_accounting_journal.sql	24
llx_accounting_journal	会计/总账	4	label	varchar(128)	varchar	NO		N	N					名称或标签	htdocs/install/mysql/tables/llx_accounting_journal.sql	25
llx_accounting_journal	会计/总账	5	nature	smallint	smallint	NO	1	N	N				type of journals (1:various operations / 2:sale / 3:purchase / 4:bank / 5:expense report / 9:has-new)	字段 nature；源码注释：type of journals (1:various operations / 2:sale / 3:purchase / 4:bank / 5:expense report / 9:has-new)	htdocs/install/mysql/tables/llx_accounting_journal.sql	26
llx_accounting_journal	会计/总账	6	active	smallint	smallint	YES	0	N	N					启用标识（通常 1=启用，0=停用）	htdocs/install/mysql/tables/llx_accounting_journal.sql	27
llx_accounting_system	会计/总账	1	rowid	integer	integer	NO		Y	Y	PRIMARY	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_accounting_system.sql	23
llx_accounting_system	会计/总账	2	fk_country	integer	integer	YES		N	N					外部关联 ID（具体目标以外键或业务代码为准）（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_system.sql	24
llx_accounting_system	会计/总账	3	pcg_version	varchar(32)	varchar	NO		N	N	uk_accounting_system_pcg_version	uk_accounting_system_pcg_version			字段 pcg_version（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_system.sql	25
llx_accounting_system	会计/总账	4	label	varchar(128)	varchar	NO		N	N					名称或标签	htdocs/install/mysql/tables/llx_accounting_system.sql	26
llx_accounting_system	会计/总账	5	active	smallint	smallint	YES	0	N	N					启用标识（通常 1=启用，0=停用）	htdocs/install/mysql/tables/llx_accounting_system.sql	27
llx_accounting_system	会计/总账	6	date_creation	datetime	datetime	YES		N	N					日期/时间字段（基于字段名推断）	htdocs/install/mysql/tables/llx_accounting_system.sql	28
llx_accounting_system	会计/总账	7	fk_user_author	integer	integer	YES		N	N					创建人/制单人用户 ID	htdocs/install/mysql/tables/llx_accounting_system.sql	29
llx_accounting_transaction_template	会计/总账	1	rowid	integer	integer	NO		Y	Y	PRIMARY, idx_accounting_transaction_template_rowid	PRIMARY			主键行标识；通常为自增整数	htdocs/install/mysql/tables/llx_accounting_transaction_template-accounting.sql	22
llx_accounting_transaction_template	会计/总账	2	entity	integer	integer	NO	1	N	N	uk_accounting_transaction_template_code	uk_accounting_transaction_template_code			多实体/多公司隔离标识	htdocs/install/mysql/tables/llx_accounting_transaction_template-accounting.sql	23
